# Teff   logg   Av   Bessell_U   Bessell_B   Bessell_V   Bessell_R   Bessell_I   Gaia_G_EDR3   Gaia_BP_EDR3   Gaia_RP_EDR3   VISTA_Z     VISTA_Y    VISTA_J    VISTA_H    VISTA_Ks   DECam_u     DECam_g     DECam_r     DECam_i     DECam_z     DECam_Y     LSST_u      LSST_g      LSST_r      LSST_i      LSST_z      LSST_y     
  4500.0   4.5      0.3    -2.854019   -1.931815   -0.788317   -0.097165   0.496124    -0.401543     -1.036487      0.363554       0.678781    0.94315    1.415679   2.051111   2.163009   -3.287478   -1.336663   -0.310208   0.031379    0.226961    0.305934    -3.577259   -1.339316   -0.384757   -0.01418    0.169166    0.291001   
  4500.0   5.0      0.3    -2.917473   -1.952986   -0.800114   -0.087265   0.510972    -0.395405     -1.042519      0.377612       0.692898    0.953409   1.418806   2.039141   2.154016   -3.331268   -1.36472    -0.301386   0.0461      0.241272    0.318376    -3.635424   -1.36604    -0.377723   3.66E-4     0.183181    0.305483   
  4750.0   -1.0     0.3    -3.081644   -1.896254   -0.618523   0.010369    0.560185    -0.3075       -0.919423      0.434591       0.719353    0.978192   1.391047   1.881764   1.990128   -3.50901    -1.177698   -0.196228   0.100317    0.260741    0.339515    -3.791393   -1.185376   -0.265734   0.067299    0.214111    0.317253   
  4750.0   -0.5     0.3    -3.081644   -1.896254   -0.618523   0.010369    0.560185    -0.3075       -0.919423      0.434591       0.719353    0.978192   1.391047   1.881764   1.990128   -3.50901    -1.177698   -0.196228   0.100317    0.260741    0.339515    -3.791393   -1.185376   -0.265734   0.067299    0.214111    0.317253   
  4750.0   0.0      0.3    -3.081644   -1.896254   -0.618523   0.010369    0.560185    -0.3075       -0.919423      0.434591       0.719353    0.978192   1.391047   1.881764   1.990128   -3.50901    -1.177698   -0.196228   0.100317    0.260741    0.339515    -3.791393   -1.185376   -0.265734   0.067299    0.214111    0.317253   
  4750.0   0.5      0.3    -2.892829   -1.832281   -0.608436   0.002633    0.545745    -0.309339     -0.902848      0.42042        0.705618    0.960298   1.378924   1.887066   1.993426   -3.344049   -1.142764   -0.203669   0.085588    0.245024    0.320688    -3.603391   -1.150469   -0.270412   0.051657    0.200307    0.298119   
  4750.0   1.0      0.3    -2.730055   -1.783219   -0.603539   -0.005079   0.534632    -0.311679     -0.891834      0.409252       0.695472    0.946751   1.36927    1.890372   1.994886   -3.194109   -1.11853    -0.211311   0.074251    0.233655    0.306862    -3.441867   -1.126258   -0.276269   0.039339    0.190054    0.284466   
  4750.0   1.5      0.3    -2.597131   -1.747214   -0.60281    -0.012481   0.526008    -0.314564     -0.885466      0.400424       0.6878      0.936312   1.36155    1.892826   1.995481   -3.067946   -1.103303   -0.218764   0.065506    0.225332    0.296634    -3.310802   -1.110992   -0.282688   0.029677    0.182261    0.274784   
  4750.0   2.0      0.3    -2.493054   -1.720738   -0.604563   -0.019244   0.51931     -0.317577     -0.882081      0.393451       0.681881    0.928109   1.35535    1.895042   1.995832   -2.969328   -1.094068   -0.225662   0.058815    0.219226    0.289086    -3.209306   -1.101616   -0.289014   0.022179    0.176236    0.268098   
  4750.0   2.5      0.3    -2.41617    -1.701341   -0.608217   -0.024806   0.514382    -0.32029      -0.880623      0.388304       0.677441    0.92168    1.350442   1.897358   1.996272   -2.899361   -1.089507   -0.231395   0.054013    0.214939    0.283694    -3.135969   -1.096756   -0.294508   0.016751    0.171698    0.263837   
  4750.0   3.0      0.3    -2.365657   -1.687355   -0.613282   -0.028755   0.511222    -0.322347     -0.880324      0.385014       0.674465    0.916881   1.346783   1.89971    1.99702    -2.857335   -1.088728   -0.235556   0.051088    0.212382    0.280274    -3.089577   -1.095479   -0.298644   0.013387    0.16863     0.26179    
  4750.0   3.5      0.3    -2.342336   -1.678085   -0.619349   -0.030333   0.510257    -0.323193     -0.88059       0.384074       0.673343    0.914048   1.344634   1.901924   1.998216   -2.842191   -1.091558   -0.237367   0.050444    0.211869    0.27908     -3.070216   -1.097581   -0.300597   0.012527    0.167417    0.262145   
  4750.0   4.0      0.3    -2.347556   -1.674004   -0.626151   -0.029005   0.511849    -0.322519     -0.881272      0.385877       0.674442    0.913524   1.344255   1.903747   1.999874   -2.852603   -1.09847    -0.236294   0.052394    0.213693    0.280341    -3.078314   -1.103532   -0.299817   0.014505    0.168417    0.265059   
  4750.0   4.5      0.3    -2.381234   -1.675946   -0.633883   -0.024681   0.516126    -0.320362     -0.88264       0.390528       0.677901    0.915432   1.345783   1.905399   2.002001   -2.88652    -1.110389   -0.232283   0.057001    0.217893    0.28404     -3.113327   -1.114257   -0.296277   0.019395    0.171745    0.270432   
  4750.0   5.0      0.3    -2.441901   -1.685528   -0.643093   -0.017324   0.523389    -0.316836     -0.885295      0.398249       0.684012    0.920005   1.349226   1.906744   2.004247   -2.940844   -1.128638   -0.225307   0.064526    0.224668    0.290298    -3.173277   -1.131075   -0.290018   0.027454    0.177691    0.278328   
  5000.0   -1.0     0.3    -2.595586   -1.628865   -0.501678   0.065514    0.57212     -0.23987      -0.786717      0.45345        0.713642    0.940443   1.310895   1.737426   1.830464   -3.055903   -0.990234   -0.138108   0.11792     0.252504    0.316247    -3.295998   -0.996097   -0.198592   0.090846    0.210796    0.304102   
  5000.0   -0.5     0.3    -2.595586   -1.628865   -0.501678   0.065514    0.57212     -0.23987      -0.786717      0.45345        0.713642    0.940443   1.310895   1.737426   1.830464   -3.055903   -0.990234   -0.138108   0.11792     0.252504    0.316247    -3.295998   -0.996097   -0.198592   0.090846    0.210796    0.304102   
  5000.0   0.0      0.3    -2.595586   -1.628865   -0.501678   0.065514    0.57212     -0.23987      -0.786717      0.45345        0.713642    0.940443   1.310895   1.737426   1.830464   -3.055903   -0.990234   -0.138108   0.11792     0.252504    0.316247    -3.295998   -0.996097   -0.198592   0.090846    0.210796    0.304102   
  5000.0   0.5      0.3    -2.513847   -1.609511   -0.518755   0.036984    0.538635    -0.260211     -0.794585      0.420499       0.684756    0.9131     1.293663   1.743444   1.838941   -2.953192   -0.990217   -0.166641   0.082787    0.221313    0.283766    -3.210629   -0.996416   -0.224748   0.054709    0.181191    0.267988   
  5000.0   1.0      0.3    -2.296356   -1.546146   -0.498196   0.046694    0.546116    -0.248402     -0.769953      0.426724       0.687697    0.908281   1.291628   1.749842   1.838778   -2.78532    -0.951963   -0.156752   0.091489    0.222395    0.281666    -3.002698   -0.958117   -0.21385    0.062378    0.185068    0.268012   
  5000.0   1.5      0.3    -2.180545   -1.519648   -0.500141   0.03841     0.536758    -0.252736     -0.766433      0.416969       0.679001    0.897331   1.284327   1.752599   1.840124   -2.677106   -0.942511   -0.165072   0.081916    0.212478    0.270109    -2.890451   -0.948775   -0.221305   0.051903    0.17634     0.256179   
  5000.0   2.0      0.3    -2.090252   -1.501192   -0.503333   0.031115    0.529298    -0.256904     -0.765115      0.409149       0.672279    0.888903   1.278473   1.754554   1.840783   -2.594128   -0.937443   -0.172451   0.074286    0.204984    0.261368    -2.80426    -0.943761   -0.228161   0.04353     0.169541    0.247398   
  5000.0   2.5      0.3    -2.023986   -1.489033   -0.50684    0.025542    0.523863    -0.260275     -0.764889      0.403481       0.667445    0.882766   1.274117   1.756299   1.841366   -2.537194   -0.935299   -0.178108   0.068764    0.199728    0.255172    -2.742851   -0.941586   -0.233527   0.037489    0.164616    0.241375   
  5000.0   3.0      0.3    -1.980888   -1.481402   -0.510432   0.021568    0.520084    -0.262823     -0.765256      0.399597       0.66407     0.878347   1.270917   1.757857   1.842004   -2.505091   -0.935066   -0.182165   0.064994    0.196226    0.250978    -2.70493    -0.941206   -0.237431   0.033412    0.161145    0.237562   
  5000.0   3.5      0.3    -1.959648   -1.476212   -0.513653   0.019746    0.518225    -0.263961     -0.765292      0.397801       0.662344    0.87573    1.269077   1.759627   1.843099   -2.495193   -0.935726   -0.184075   0.063242    0.194607    0.248862    -2.688808   -0.941563   -0.239276   0.031571    0.15931     0.236036   
  5000.0   4.0      0.3    -1.961706   -1.47399    -0.516857   0.020509    0.518672    -0.263537     -0.76517       0.398482       0.662597    0.875125   1.268665   1.761093   1.844646   -2.506632   -0.938147   -0.183392   0.063895    0.195153    0.249052    -2.695178   -0.943487   -0.238647   0.032351    0.159453    0.23701    
  5000.0   4.5      0.3    -1.987038   -1.474504   -0.520267   0.024169    0.521712    -0.26136      -0.764819      0.401922       0.665096    0.876765   1.269923   1.762677   1.846807   -2.537399   -0.942849   -0.17982    0.06721     0.198085    0.251741    -2.723487   -0.947463   -0.235266   0.036007    0.16183     0.240654   
  5000.0   5.0      0.3    -2.03508    -1.478941   -0.52464    0.030748    0.52749     -0.257635     -0.764838      0.408238       0.669998    0.880786   1.272905   1.764422   1.849546   -2.585592   -0.951323   -0.173331   0.073301    0.203512    0.256998    -2.772744   -0.954947   -0.229159   0.042654    0.16659     0.246996   
  5250.0   -1.0     0.3    -2.134865   -1.38674    -0.429075   0.071335    0.531525    -0.211083     -0.686321      0.420579       0.663894    0.865903   1.208402   1.599822   1.684455   -2.562336   -0.837671   -0.129613   0.079986    0.197603    0.246843    -2.817868   -0.842362   -0.179085   0.057762    0.162074    0.237856   
  5250.0   -0.5     0.3    -2.134865   -1.38674    -0.429075   0.071335    0.531525    -0.211083     -0.686321      0.420579       0.663894    0.865903   1.208402   1.599822   1.684455   -2.562336   -0.837671   -0.129613   0.079986    0.197603    0.246843    -2.817868   -0.842362   -0.179085   0.057762    0.162074    0.237856   
  5250.0   0.0      0.3    -2.134865   -1.38674    -0.429075   0.071335    0.531525    -0.211083     -0.686321      0.420579       0.663894    0.865903   1.208402   1.599822   1.684455   -2.562336   -0.837671   -0.129613   0.079986    0.197603    0.246843    -2.817868   -0.842362   -0.179085   0.057762    0.162074    0.237856   
  5250.0   0.5      0.3    -2.134865   -1.38674    -0.429075   0.071335    0.531525    -0.211083     -0.686321      0.420579       0.663894    0.865903   1.208402   1.599822   1.684455   -2.562336   -0.837671   -0.129613   0.079986    0.197603    0.246843    -2.817868   -0.842362   -0.179085   0.057762    0.162074    0.237856   
  5250.0   1.0      0.3    -1.946252   -1.339246   -0.41473    0.078624    0.538478    -0.202495     -0.668277      0.425751       0.665293    0.860536   1.208021   1.608249   1.686892   -2.421279   -0.810326   -0.12226    0.088245    0.19685     0.243589    -2.640445   -0.815023   -0.171277   0.064917    0.164558    0.236485   
  5250.0   1.5      0.3    -1.846084   -1.323586   -0.420334   0.069359    0.529436    -0.208486     -0.668804      0.41588        0.65605     0.849274   1.201644   1.612663   1.689571   -2.334112   -0.807986   -0.131634   0.079107    0.186056    0.231515    -2.546275   -0.812874   -0.180235   0.054766    0.155453    0.223902   
  5250.0   2.0      0.3    -1.76459    -1.313478   -0.426035   0.061395    0.522084    -0.213955     -0.670424      0.407846       0.648878    0.840472   1.196286   1.615602   1.691081   -2.266018   -0.808206   -0.139719   0.071629    0.177736    0.222132    -2.471079   -0.813242   -0.188074   0.046441    0.148332    0.214177   
  5250.0   2.5      0.3    -1.70262    -1.308089   -0.431359   0.055081    0.516478    -0.218569     -0.672601      0.401749       0.643586    0.833948   1.192136   1.617921   1.692104   -2.21926    -0.810075   -0.146131   0.065907    0.171649    0.215218    -2.415866   -0.815211   -0.194389   0.040103    0.143036    0.207055   
  5250.0   3.0      0.3    -1.659928   -1.305935   -0.435735   0.050723    0.512642    -0.221949     -0.674598      0.397617       0.640044    0.829479   1.189215   1.619868   1.693021   -2.19335    -0.812468   -0.150568   0.061992    0.167595    0.210541    -2.380118   -0.81764    -0.198793   0.035817    0.139456    0.202293   
  5250.0   3.5      0.3    -1.636744   -1.30605    -0.438768   0.04874     0.5108      -0.22369      -0.675877      0.395696       0.638355    0.827081   1.187646   1.621596   1.69415    -2.187151   -0.814742   -0.152599   0.06014     0.165623    0.20812     -2.36365    -0.819865   -0.200827   0.033843    0.137703    0.199917   
  5250.0   4.0      0.3    -1.633889   -1.307725   -0.440292   0.049564    0.511293    -0.223432     -0.676085      0.39632        0.638763    0.82685    1.187533   1.623      1.695693   -2.199309   -0.816693   -0.151794   0.060709    0.165931    0.208101    -2.366672   -0.821648   -0.200054   0.034532    0.13803     0.200093   
  5250.0   4.5      0.3    -1.651923   -1.310407   -0.440772   0.053215    0.514172    -0.221179     -0.675273      0.399529       0.641277    0.828776   1.188937   1.624369   1.697793   -2.228386   -0.818617   -0.148132   0.063751    0.168508    0.210482    -2.389225   -0.823249   -0.19649    0.037919    0.140445    0.20282    
  5250.0   5.0      0.3    -1.689822   -1.313974   -0.44067    0.059791    0.519529    -0.216931     -0.673528      0.405411       0.645967    0.832935   1.191978   1.626181   1.700652   -2.272555   -0.82113    -0.141515   0.069353    0.173408    0.215326    -2.430129   -0.825232   -0.190051   0.044084    0.145017    0.208151   
  5500.0   -1.0     0.3    -1.755883   -1.16397    -0.339394   0.105686    0.524415    -0.161955     -0.578058      0.420658       0.643032    0.818705   1.123141   1.4562     1.52997    -2.17148    -0.685124   -0.092585   0.077185    0.173892    0.209921    -2.425107   -0.688309   -0.133421   0.060814    0.142958    0.207725   
  5500.0   -0.5     0.3    -1.755883   -1.16397    -0.339394   0.105686    0.524415    -0.161955     -0.578058      0.420658       0.643032    0.818705   1.123141   1.4562     1.52997    -2.17148    -0.685124   -0.092585   0.077185    0.173892    0.209921    -2.425107   -0.688309   -0.133421   0.060814    0.142958    0.207725   
  5500.0   0.0      0.3    -1.755883   -1.16397    -0.339394   0.105686    0.524415    -0.161955     -0.578058      0.420658       0.643032    0.818705   1.123141   1.4562     1.52997    -2.17148    -0.685124   -0.092585   0.077185    0.173892    0.209921    -2.425107   -0.688309   -0.133421   0.060814    0.142958    0.207725   
  5500.0   0.5      0.3    -1.755883   -1.16397    -0.339394   0.105686    0.524415    -0.161955     -0.578058      0.420658       0.643032    0.818705   1.123141   1.4562     1.52997    -2.17148    -0.685124   -0.092585   0.077185    0.173892    0.209921    -2.425107   -0.688309   -0.133421   0.060814    0.142958    0.207725   
  5500.0   1.0      0.3    -1.693656   -1.16768    -0.355322   0.089713    0.510614    -0.174477     -0.588866      0.40542        0.628127    0.803753   1.117392   1.467588   1.539549   -2.122721   -0.696945   -0.108878   0.063323    0.15718     0.193058    -2.370143   -0.700494   -0.149807   0.045656    0.128352    0.189577   
  5500.0   1.5      0.3    -1.634456   -1.17274    -0.369461   0.075927    0.499125    -0.18567      -0.599115      0.392724       0.61617     0.791566   1.112053   1.47574    1.546397   -2.079278   -0.708623   -0.122966   0.051741    0.143807    0.179458    -2.31879    -0.712483   -0.164071   0.032897    0.116552    0.175079   
  5500.0   2.0      0.3    -1.507257   -1.151797   -0.366291   0.077205    0.501721    -0.184118     -0.592651      0.393645       0.614966    0.78582    1.110476   1.478486   1.545938   -1.983368   -0.700074   -0.121705   0.055024    0.140287    0.174229    -2.202023   -0.703936   -0.16289    0.03531     0.116127    0.170438   
  5500.0   2.5      0.3    -1.448679   -1.15361    -0.374027   0.069932    0.496231    -0.190275     -0.597836      0.387261       0.609195    0.778722   1.106711   1.481967   1.547814   -1.947595   -0.706602   -0.129147   0.04949     0.133412    0.166657    -2.15255    -0.710638   -0.170517   0.02899     0.110481    0.16258    
  5500.0   3.0      0.3    -1.404756   -1.157716   -0.380518   0.064584    0.492347    -0.195154     -0.602536      0.38275        0.605286    0.773707   1.103893   1.48473    1.549241   -1.927925   -0.713067   -0.134619   0.045532    0.128696    0.161328    -2.117765   -0.717232   -0.176196   0.024497    0.106622    0.157056   
  5500.0   3.5      0.3    -1.3763     -1.162841   -0.384935   0.061821    0.4905      -0.198069     -0.605868      0.380542       0.603461    0.770959   1.102357   1.487053   1.55066    -1.923712   -0.718348   -0.137465   0.043622    0.126309    0.158434    -2.098071   -0.722592   -0.179226   0.022318    0.104796    0.154055   
  5500.0   4.0      0.3    -1.364919   -1.168085   -0.387082   0.061822    0.490764    -0.198799     -0.607509      0.380717       0.603669    0.77041    1.102226   1.489243   1.552418   -1.93428    -0.721929   -0.137496   0.043883    0.126165    0.15791     -2.094397   -0.726181   -0.179403   0.02257     0.104967    0.15351    
  5500.0   4.5      0.3    -1.372365   -1.173639   -0.386881   0.065181    0.493783    -0.196954     -0.607371      0.383896       0.606435    0.772457   1.103736   1.490994   1.554652   -1.959549   -0.724076   -0.134109   0.046979    0.128733    0.160202    -2.108116   -0.728248   -0.176181   0.025911    0.107667    0.155879   
  5500.0   5.0      0.3    -1.398813   -1.178873   -0.384823   0.071761    0.49947     -0.192641     -0.605521      0.389945       0.611615    0.776945   1.106907   1.492758   1.557513   -1.99845    -0.725019   -0.127457   0.052827    0.133845    0.165144    -2.139125   -0.728977   -0.169718   0.032226    0.112757    0.161009   
  5750.0   -1.0     0.3    -1.512327   -0.991796   -0.283496   0.110327    0.488386    -0.137701     -0.500539      0.393233       0.602206    0.758493   1.026667   1.312181   1.380182   -1.873486   -0.572287   -0.085635   0.043221    0.131215    0.155591    -2.161756   -0.574502   -0.117743   0.032411    0.102352    0.156532   
  5750.0   -0.5     0.3    -1.512327   -0.991796   -0.283496   0.110327    0.488386    -0.137701     -0.500539      0.393233       0.602206    0.758493   1.026667   1.312181   1.380182   -1.873486   -0.572287   -0.085635   0.043221    0.131215    0.155591    -2.161756   -0.574502   -0.117743   0.032411    0.102352    0.156532   
  5750.0   0.0      0.3    -1.512327   -0.991796   -0.283496   0.110327    0.488386    -0.137701     -0.500539      0.393233       0.602206    0.758493   1.026667   1.312181   1.380182   -1.873486   -0.572287   -0.085635   0.043221    0.131215    0.155591    -2.161756   -0.574502   -0.117743   0.032411    0.102352    0.156532   
  5750.0   0.5      0.3    -1.512327   -0.991796   -0.283496   0.110327    0.488386    -0.137701     -0.500539      0.393233       0.602206    0.758493   1.026667   1.312181   1.380182   -1.873486   -0.572287   -0.085635   0.043221    0.131215    0.155591    -2.161756   -0.574502   -0.117743   0.032411    0.102352    0.156532   
  5750.0   1.0      0.3    -1.44106    -0.996114   -0.295914   0.100801    0.48275     -0.146459     -0.509455      0.385088       0.59096     0.74697    1.026762   1.326928   1.392205   -1.824164   -0.583565   -0.095497   0.038401    0.11751     0.142527    -2.099842   -0.585965   -0.128338   0.026396    0.092147    0.142669   
  5750.0   1.5      0.3    -1.422828   -1.021894   -0.318588   0.082494    0.468814    -0.162854     -0.529426      0.369568       0.57629     0.733859   1.022463   1.338818   1.403224   -1.824443   -0.609259   -0.114297   0.024376    0.101557    0.127401    -2.091306   -0.612091   -0.147908   0.011028    0.077652    0.126256   
  5750.0   2.0      0.3    -1.30752    -1.010486   -0.319508   0.082409    0.471667    -0.163723     -0.52764       0.370071       0.573772    0.727199   1.022082   1.343526   1.404711   -1.744299   -0.607725   -0.114498   0.028131    0.096156    0.120833    -1.988064   -0.610533   -0.148633   0.013751    0.076205    0.119984   
  5750.0   2.5      0.3    -1.25242    -1.020207   -0.330059   0.07433     0.466797    -0.171605     -0.536401      0.36376        0.567592    0.719596   1.019146   1.348552   1.407914   -1.719772   -0.619701   -0.122836   0.023368    0.088451    0.112641    -1.944555   -0.622733   -0.157548   0.008012    0.070342    0.11147    
  5750.0   3.0      0.3    -1.207598   -1.031148   -0.339099   0.067862    0.463052    -0.178288     -0.54433       0.358922       0.563208    0.713884   1.016654   1.352549   1.410221   -1.707131   -0.630891   -0.129509   0.019606    0.082907    0.106541    -1.911335   -0.634114   -0.164737   0.003519    0.06614     0.10514    
  5750.0   3.5      0.3    -1.174209   -1.041636   -0.345913   0.063511    0.460721    -0.183149     -0.550521      0.355838       0.560632    0.710121   1.014965   1.355939   1.412136   -1.705495   -0.639999   -0.13401    0.017196    0.07948     0.102559    -1.888862   -0.643376   -0.169642   6.38E-4     0.063651    0.101008   
  5750.0   4.0      0.3    -1.153896   -1.051625   -0.350038   0.06221     0.460706    -0.185512     -0.55462       0.355418       0.560496    0.708878   1.014632   1.358865   1.414182   -1.714877   -0.64692    -0.135383   0.01712     0.078739    0.101299    -1.878391   -0.650406   -0.17138    3.82E-4     0.063532    0.099684   
  5750.0   4.5      0.3    -1.149338   -1.060372   -0.350968   0.064443    0.463451    -0.184909     -0.556154      0.358052       0.563088    0.710386   1.015904   1.361261   1.41661    -1.735352   -0.651088   -0.133163   0.019857    0.080908    0.103008    -1.88198    -0.654621   -0.169463   0.003194    0.06609     0.101415   
  5750.0   5.0      0.3    -1.161645   -1.067263   -0.348926   0.070193    0.468927    -0.181329     -0.55508       0.363691       0.56824     0.714553   1.018934   1.363698   1.419654   -1.766841   -0.652427   -0.127359   0.025409    0.085801    0.107575    -1.900557   -0.655925   -0.163922   0.009065    0.07117     0.106076   
  6000.0   -1.0     0.3    -1.315224   -0.840091   -0.239885   0.104141    0.443034    -0.121735     -0.434703      0.357018       0.556554    0.694802   0.926341   1.169723   1.232918   -1.618705   -0.474516   -0.089766   -9.01E-4    0.084815    0.09759     -1.944804   -0.476026   -0.113299   -0.006578   0.056153    0.101531   
  6000.0   -0.5     0.3    -1.315224   -0.840091   -0.239885   0.104141    0.443034    -0.121735     -0.434703      0.357018       0.556554    0.694802   0.926341   1.169723   1.232918   -1.618705   -0.474516   -0.089766   -9.01E-4    0.084815    0.09759     -1.944804   -0.476026   -0.113299   -0.006578   0.056153    0.101531   
  6000.0   0.0      0.3    -1.315224   -0.840091   -0.239885   0.104141    0.443034    -0.121735     -0.434703      0.357018       0.556554    0.694802   0.926341   1.169723   1.232918   -1.618705   -0.474516   -0.089766   -9.01E-4    0.084815    0.09759     -1.944804   -0.476026   -0.113299   -0.006578   0.056153    0.101531   
  6000.0   0.5      0.3    -1.315224   -0.840091   -0.239885   0.104141    0.443034    -0.121735     -0.434703      0.357018       0.556554    0.694802   0.926341   1.169723   1.232918   -1.618705   -0.474516   -0.089766   -9.01E-4    0.084815    0.09759     -1.944804   -0.476026   -0.113299   -0.006578   0.056153    0.101531   
  6000.0   1.0      0.3    -1.266404   -0.856175   -0.253482   0.097377    0.441537    -0.130516     -0.447215      0.352318       0.54603     0.685847   0.931575   1.18903    1.249322   -1.595392   -0.492375   -0.096936   -9.75E-4    0.071612    0.086554    -1.906935   -0.494029   -0.121818   -0.00763    0.047179    0.089423   
  6000.0   1.5      0.3    -1.2112     -0.871048   -0.267715   0.089062    0.438503    -0.140038     -0.459737      0.346412       0.53641     0.676151   0.932872   1.201895   1.26005    -1.569609   -0.509896   -0.105629   -0.00299    0.059308    0.075344    -1.863822   -0.5117     -0.131744   -0.010841   0.038751    0.077433   
  6000.0   2.0      0.3    -1.174413   -0.894755   -0.285159   0.077267    0.432078    -0.152377     -0.476339      0.33775        0.526776    0.666566   0.931649   1.212388   1.26906    -1.565763   -0.532424   -0.11788    -0.008971   0.04778     0.064518    -1.840051   -0.5345     -0.145129   -0.018127   0.029715    0.06598    
  6000.0   2.5      0.3    -1.105187   -0.904196   -0.295364   0.071326    0.430745    -0.159672     -0.484962      0.33399        0.521303    0.658607   0.930391   1.217878   1.272156   -1.534159   -0.545016   -0.1241     -0.009752   0.039641    0.055891    -1.784657   -0.547179   -0.152312   -0.020066   0.025109    0.057006   
  6000.0   3.0      0.3    -1.060131   -0.921743   -0.307319   0.063544    0.427152    -0.16848      -0.496448      0.328683       0.516108    0.651801   0.928391   1.223336   1.275607   -1.528065   -0.561152   -0.132182   -0.013253   0.032762    0.048535    -1.753364   -0.56352    -0.161225   -0.024559   0.020298    0.049367   
  6000.0   3.5      0.3    -1.022617   -0.938573   -0.317431   0.057402    0.424541    -0.175758     -0.506355      0.324776       0.512708    0.646863   0.926721   1.227905   1.278244   -1.52981    -0.575295   -0.138553   -0.015927   0.028088    0.043261    -1.729077   -0.577873   -0.168354   -0.027944   0.017119    0.043892   
  6000.0   4.0      0.3    -0.994437   -0.953922   -0.324397   0.054217    0.423951    -0.18041      -0.513656      0.323329       0.511804    0.644397   0.926096   1.231854   1.280737   -1.539038   -0.586472   -0.141884   -0.016634   0.026239    0.04071     -1.712985   -0.58922    -0.172303   -0.029049   0.016317    0.041256   
  6000.0   4.5      0.3    -0.978226   -0.966447   -0.327703   0.054444    0.425756    -0.18191      -0.517724      0.324676       0.513499    0.644611   0.926885   1.235413   1.28347    -1.555485   -0.593805   -0.141729   -0.014925   0.027255    0.04106     -1.707011   -0.596678   -0.172622   -0.027456   0.018022    0.041605   
  6000.0   5.0      0.3    -0.976837   -0.976295   -0.327246   0.058666    0.430663    -0.179898     -0.518548      0.329467       0.518266    0.647934   0.929462   1.238471   1.28669    -1.580149   -0.597455   -0.137497   -0.010038   0.031556    0.044783    -1.713635   -0.600395   -0.168801   -0.022422   0.022739    0.045418   
  6250.0   -1.0     0.3    -1.153701   -0.712023   -0.215283   0.082648    0.386372    -0.117043     -0.384983      0.309301       0.503808    0.625064   0.821724   1.031647   1.090922   -1.398789   -0.397618   -0.109685   -0.057132   0.032094    0.033418    -1.763223   -0.398608   -0.125326   -0.05847    0.002145    0.040382   
  6250.0   -0.5     0.3    -1.153701   -0.712023   -0.215283   0.082648    0.386372    -0.117043     -0.384983      0.309301       0.503808    0.625064   0.821724   1.031647   1.090922   -1.398789   -0.397618   -0.109685   -0.057132   0.032094    0.033418    -1.763223   -0.398608   -0.125326   -0.05847    0.002145    0.040382   
  6250.0   0.0      0.3    -1.153701   -0.712023   -0.215283   0.082648    0.386372    -0.117043     -0.384983      0.309301       0.503808    0.625064   0.821724   1.031647   1.090922   -1.398789   -0.397618   -0.109685   -0.057132   0.032094    0.033418    -1.763223   -0.398608   -0.125326   -0.05847    0.002145    0.040382   
  6250.0   0.5      0.3    -1.153701   -0.712023   -0.215283   0.082648    0.386372    -0.117043     -0.384983      0.309301       0.503808    0.625064   0.821724   1.031647   1.090922   -1.398789   -0.397618   -0.109685   -0.057132   0.032094    0.033418    -1.763223   -0.398608   -0.125326   -0.05847    0.002145    0.040382   
  6250.0   1.0      0.3    -1.123131   -0.732387   -0.220732   0.085871    0.393527    -0.120862     -0.394367      0.313232       0.497817    0.622797   0.834094   1.053596   1.109603   -1.397624   -0.413196   -0.106636   -0.04774    0.023515    0.028633    -1.745313   -0.414281   -0.123775   -0.049317   -0.001709   0.034251   
  6250.0   1.5      0.3    -1.08497    -0.75552    -0.235091   0.080043    0.393904    -0.13027      -0.409256      0.31013        0.488442    0.614819   0.839304   1.069662   1.123622   -1.392745   -0.434779   -0.112872   -0.045777   0.011127    0.018641    -1.720756   -0.435984   -0.131671   -0.04839    -0.009421   0.023213   
  6250.0   2.0      0.3    -1.041306   -0.779024   -0.250809   0.072125    0.392489    -0.141031     -0.425038      0.305429       0.479781    0.605932   0.841216   1.081249   1.13341    -1.387228   -0.457123   -0.121263   -0.046073   -5.95E-4    0.008203    -1.692038   -0.458467   -0.141625   -0.050004   -0.016776   0.011976   
  6250.0   2.5      0.3    -1.009747   -0.809193   -0.26924    0.061064    0.387882    -0.154189     -0.444068      0.298184       0.471267    0.597244   0.840977   1.091474   1.14205    -1.397631   -0.483225   -0.132822   -0.050141   -0.011343   -0.001727   -1.675945   -0.484801   -0.15462    -0.055453   -0.024572   0.001442   
  6250.0   3.0      0.3    -0.952795   -0.826675   -0.281886   0.054221    0.386777    -0.163334     -0.456164      0.29433        0.466063    0.589271   0.839935   1.097021   1.145113   -1.385353   -0.500562   -0.140008   -0.050818   -0.019442   -0.010451   -1.634934   -0.502238   -0.163012   -0.057399   -0.028873   -0.007691  
  6250.0   3.5      0.3    -0.913051   -0.850068   -0.295555   0.046196    0.383948    -0.173333     -0.470165      0.289515       0.46157     0.582811   0.838434   1.102867   1.14867    -1.391409   -0.52014    -0.148354   -0.053652   -0.025809   -0.017459   -1.610633   -0.522014   -0.172452   -0.061237   -0.032947   -0.014989  
