# Teff     logg   Av    Bessell_U   Bessell_B   Bessell_V   Bessell_R   Bessell_I   Gaia_G   Gaia_BP   Gaia_RP   VISTA_Z     VISTA_Y    VISTA_J    VISTA_H    VISTA_Ks   DECam_u     DECam_g     DECam_r     DECam_i     DECam_z     DECam_Y     LSST_u      LSST_g      LSST_r      LSST_i      LSST_z      LSST_y      SDSS_u      SDSS_g      SDSS_r      SDSS_i      SDSS_z     
  2800.0   5.0    6.0   -15.513729  -12.962244  -9.765391   -6.339501   -3.607625   -5.145168     -9.762301      -3.511103      -2.240709   -1.053909  0.443998   1.551227   2.182172   -8.176646   -9.286917   -7.658865   -4.363877   -2.472336   -1.872252   -15.969237  -11.255901  -8.358432   -4.866793   -3.109425   -1.977763   -16.542742  -11.760987  -8.458562   -4.936386   -2.709973  
  3000.0   -1.0   6.0   -17.113661  -15.076817  -11.801136  -7.857348   -5.035032   -6.417422     -11.728074     -4.708245      -3.08332    -1.578199  0.223799   1.80528    2.577333   -9.043676   -10.397445  -9.271483   -5.877717   -3.543434   -2.632583   -17.707029  -13.438157  -10.192557  -6.329297   -4.398141   -2.853437   -18.247858  -13.834017  -10.363935  -6.391568   -3.794654  
  3000.0   -0.5   6.0   -16.700052  -14.885433  -11.627812  -7.794558   -4.993396   -6.381762     -11.552596     -4.677302      -3.062992   -1.578556  0.229188   1.82741    2.570743   -9.026463   -10.367213  -9.149171   -5.82717    -3.518253   -2.620678   -17.288631  -13.270888  -10.021027  -6.289334   -4.361019   -2.836678   -17.82567   -13.671205  -10.187551  -6.351852   -3.768463  
  3000.0   0.0    6.0   -16.253229  -14.5907    -11.377637  -7.64821    -4.870698   -6.271974     -11.308529     -4.575384      -3.004116   -1.537518  0.245277   1.840164   2.550203   -8.953463   -10.272223  -8.961078   -5.693642   -3.428011   -2.55577    -16.837517  -13.003508  -9.788486   -6.162093   -4.250227   -2.762795   -17.375357  -13.402596  -9.94919    -6.22483    -3.677565  
  3000.0   0.5    6.0   -15.793541  -14.242197  -11.092772  -7.454686   -4.700131   -6.11765      -11.034538     -4.430404      -2.918876   -1.468123  0.269477   1.844145   2.517203   -8.845264   -10.135933  -8.740672   -5.512439   -3.298091   -2.457475   -16.373985  -12.685939  -9.530653   -5.983756   -4.0958     -2.653259   -16.915131  -13.079657  -9.685189   -6.0466     -3.547001  
  3000.0   1.0    6.0   -15.342543  -13.872729  -10.798582  -7.239289   -4.505189   -5.940716     -10.754105     -4.263466      -2.816336   -1.382372  0.299125   1.838728   2.472572   -8.718216   -9.976191   -8.509887   -5.307261   -3.147806   -2.341867   -15.920072  -12.348293  -9.269708   -5.779458   -3.918998   -2.525235   -16.464783  -12.734429  -9.418059   -5.842406   -3.395633  
  3000.0   1.5    6.0   -14.920626  -13.508217  -10.52067   -7.02258    -4.303163   -5.757453     -10.492738     -4.090008      -2.704068   -1.289611  0.331647   1.823197   2.417755   -8.58508    -9.807531   -8.291477   -5.09636    -2.991868   -2.221269   -15.496716  -12.015864  -9.031085   -5.568803   -3.735889   -2.391943   -16.043222  -12.393507  -9.173432   -5.631974   -3.237956  
  3000.0   2.0    6.0   -14.546298  -13.174937  -10.291364  -6.825433   -4.110284   -5.582753     -10.283916     -3.923675      -2.590524   -1.197245  0.36526    1.796265   2.354625   -8.45572    -9.643565   -8.113266   -4.897058   -2.84179    -2.104474   -15.122435  -11.717087  -8.849375   -5.370197   -3.560287   -2.263163   -15.667796  -12.085664  -8.986311   -5.433703   -3.085754  
  3000.0   2.5    6.0   -14.239175  -12.89137   -10.105868  -6.653222   -3.938829   -5.427514     -10.116595     -3.775552      -2.48516    -1.11209   0.398767   1.755839   2.286062   -8.339301   -9.496635   -7.966427   -4.720549   -2.707977   -1.999459   -14.815564  -11.467655  -8.705521   -5.192969   -3.404598   -2.147767   -15.356485  -11.8294    -8.838036   -5.256819   -2.949758  
  3000.0   3.0    6.0   -14.087655  -12.615602  -9.865742   -6.468099   -3.770504   -5.276795     -9.893763      -3.636907      -2.376007   -1.049044  0.409615   1.658149   2.213942   -8.244614   -9.34033    -7.766088   -4.543717   -2.593721   -1.919369   -14.652971  -11.191256  -8.503174   -5.016995   -3.25845    -2.057326   -15.186979  -11.559771  -8.630704   -5.081653   -2.829232  
  3000.0   3.5    6.0   -14.047396  -12.329231  -9.49946    -6.249434   -3.5881     -5.124626     -9.537109      -3.503081      -2.270103   -1.009417  0.396089   1.566992   2.155229   -8.170767   -9.193677   -7.490171   -4.343665   -2.495041   -1.862773   -14.604607  -10.845236  -8.165445   -4.814694   -3.116142   -1.988845   -15.134066  -11.238525  -8.279148   -4.881989   -2.721442  
  3000.0   4.0    6.0   -14.029686  -12.028087  -9.07855    -6.014298   -3.415808   -4.98082      -9.113079      -3.381195      -2.179125   -0.98381   0.378862   1.48924    2.093583   -8.112999   -9.060631   -7.145142   -4.149357   -2.413143   -1.822518   -14.584473  -10.488375  -7.739756   -4.612495   -2.989417   -1.937311   -15.110541  -10.907297  -7.84112    -4.682201   -2.629072  
  3000.0   4.5    6.0   -14.231318  -11.961773  -8.937617   -5.933259   -3.350141   -4.928211     -8.97061       -3.337544      -2.142238   -0.994203  0.362861   1.464081   2.078885   -8.101472   -9.012453   -7.040413   -4.075073   -2.38634    -1.82107    -14.769065  -10.379658  -7.607721   -4.541458   -2.940362   -1.928237   -15.29867   -10.825219  -7.69778    -4.612831   -2.597022  
  3000.0   5.0    6.0   -14.579783  -12.024935  -8.918274   -5.914533   -3.32439    -4.911401     -8.942281      -3.32364       -2.127426   -1.020052  0.357553   1.483446   2.089188   -8.105734   -9.012598   -7.031323   -4.043824   -2.376703   -1.833055   -15.094461  -10.39488   -7.584731   -4.518203   -2.919547   -1.93159    -15.633537  -10.872207  -7.663097   -4.591344   -2.585741  
  3200.0   -1.0   6.0   -16.622955  -13.04975   -9.868514   -6.546983   -3.884366   -5.431947     -9.902766      -3.813281      -2.54034    -1.247683  0.195646   1.676455   2.420929   -8.480206   -9.553794   -7.804414   -4.640024   -2.818652   -2.158589   -17.221569  -11.328859  -8.49131    -5.078598   -3.43626    -2.30142    -17.794764  -11.747339  -8.619532   -5.149709   -3.041032  
  3200.0   -0.5   6.0   -16.29014   -13.150502  -10.035277  -6.65925    -3.983142   -5.515466     -10.064217     -3.887496      -2.598755   -1.275909  0.194172   1.710308   2.432669   -8.523856   -9.628525   -7.942657   -4.746671   -2.873264   -2.192543   -16.885714  -11.486714  -8.641795   -5.182767   -3.51971    -2.339007   -17.457533  -11.882922  -8.774572   -5.252059   -3.102613  
  3200.0   0.0    6.0   -15.939457  -13.204292  -10.13583   -6.736413   -4.056117   -5.576109     -10.156273     -3.94183       -2.640498   -1.295873  0.19757    1.736938   2.43621    -8.555049   -9.680477   -8.024975   -4.824283   -2.913605   -2.216796   -16.530882  -11.5919    -8.725365   -5.259071   -3.581005   -2.366632   -17.10133   -11.974664  -8.859917   -5.326994   -3.14757   
  3200.0   0.5    6.0   -15.572145  -13.188162  -10.162399  -6.767182   -4.0897     -5.602146     -10.176055     -3.964884      -2.657876   -1.302871  0.205957   1.756734   2.431071   -8.565461   -9.698912   -8.046207   -4.859413   -2.929173   -2.223996   -16.159096  -11.622594  -8.740881   -5.294563   -3.607943   -2.375453   -16.7274    -11.997738  -8.875458   -5.361546   -3.165544  
  3200.0   1.0    6.0   -15.195562  -13.087857  -10.108875  -6.741542   -4.072338   -5.583197     -10.120265     -3.946515      -2.644377   -1.291803  0.219824   1.768817   2.415451   -8.547096   -9.67416    -8.002322   -4.840422   -2.910209   -2.206868   -15.778991  -11.563641  -8.686533   -5.27749    -3.589715   -2.356985   -16.343996  -11.934163  -8.819663   -5.343921   -3.147001  
  3200.0   1.5    6.0   -14.824492  -12.90657   -9.979323   -6.658858   -4.001794   -5.517167     -9.993981      -3.884468      -2.598456   -1.260695  0.239113   1.771603   2.387539   -8.497984   -9.603652   -7.898022   -4.765574   -2.854424   -2.16348    -15.40619   -11.415448  -8.568572   -5.20587    -3.52431    -2.308999   -15.966604  -11.78312   -8.698667   -5.272097   -3.089809  
  3200.0   2.0    6.0   -14.478367  -12.667097  -9.789681   -6.531123   -3.889081   -5.414055     -9.811995      -3.7882        -2.526379   -1.213367  0.262527   1.763224   2.346606   -8.425131   -9.49541    -7.747311   -4.646386   -2.770295   -2.099974   -15.060703  -11.197624  -8.401158   -5.090604   -3.422139   -2.238479   -15.614948  -11.56486   -8.52639    -5.156958   -3.002549  
  3200.0   2.5    6.0   -14.173003  -12.400989  -9.566618   -6.376721   -3.751065   -5.288914     -9.599041      -3.671782      -2.437668   -1.155411  0.289078   1.741079   2.293269   -8.33867    -9.363206   -7.571565   -4.500905   -2.670274   -2.024951   -14.758183  -10.943242  -8.207068   -4.948577   -3.298994   -2.155414   -15.304359  -11.312894  -8.326      -5.015349   -2.898022  
  3200.0   3.0    6.0   -13.924118  -12.138872  -9.339856   -6.214769   -3.603808   -5.156212     -9.383915      -3.548511      -2.341728   -1.092809  0.316083   1.699446   2.228527   -8.248032   -9.221681   -7.394023   -4.345885   -2.565472   -1.946349   -14.512661  -10.685624  -8.01306    -4.795768   -3.169266   -2.068756   -15.048902  -11.061234  -8.124496   -4.863294   -2.787908  
  3200.0   3.5    6.0   -13.742758  -11.835132  -9.024227   -6.009998   -3.429833   -5.001722     -9.079526      -3.408972      -2.229218   -1.032624  0.324766   1.609325   2.149139   -8.156362   -9.052174   -7.144774   -4.159598   -2.455307   -1.870294   -14.330356  -10.363723  -7.730786   -4.609598   -3.023149   -1.983641   -14.854361  -10.754391  -7.831154   -4.678608   -2.668929  
  3200.0   4.0    6.0   -13.661026  -11.536894  -8.656137   -5.79757    -3.27325    -4.863104     -8.715188      -3.290093      -2.131867   -1.000965  0.309703   1.50401    2.074573   -8.094227   -8.888271   -6.846715   -3.987042   -2.373664   -1.825429   -14.243757  -10.030051  -7.381106   -4.434808   -2.89934    -1.930701   -14.757359  -10.441993  -7.468432   -4.505348   -2.575642  
  3200.0   4.5    6.0   -13.711822  -11.365985  -8.406257   -5.657407   -3.182029   -4.781639     -8.460788      -3.223757      -2.078339   -0.998184  0.292642   1.445181   2.028914   -8.069554   -8.790451   -6.638801   -3.883884   -2.334596   -1.813334   -14.286762  -9.829053   -7.131829   -4.329341   -2.830742   -1.912777   -14.796282  -10.261787  -7.208444   -4.400845   -2.528023  
  3200.0   5.0    6.0   -13.882095  -11.298906  -8.258244   -5.572376   -3.132168   -4.737744     -8.302522      -3.190579      -2.051833   -1.014356  0.275889   1.422671   2.011671   -8.066834   -8.744951   -6.509041   -3.824885   -2.319711   -1.82051    -14.443143  -9.732057   -6.972273   -4.269601   -2.795248   -1.91442    -14.954455  -10.186255  -7.039622   -4.342016   -2.50729   
  3500.0   -1.0   6.0   -16.053143  -11.194413  -7.746209   -5.36356    -3.211251   -4.787755     -7.778131      -3.298328      -2.196164   -1.157326  0.124296   1.46727    2.166547   -8.256695   -8.711658   -6.025945   -3.876092   -2.520143   -2.019279   -16.656343  -9.422116   -6.40149    -4.244189   -2.93027    -2.141569   -17.214602  -9.911622   -6.483787   -4.311283   -2.682965  
  3500.0   -0.5   6.0   -15.715349  -11.159069  -7.811455   -5.418142   -3.226779   -4.810906     -7.856413      -3.315048      -2.207416   -1.175168  0.112709   1.50281    2.183343   -8.268298   -8.714629   -6.11166    -3.894507   -2.527451   -2.02964    -16.313482  -9.425139   -6.498959   -4.273422   -2.944053   -2.146815   -16.876945  -9.902394   -6.577581   -4.341061   -2.692743  
  3500.0   0.0    6.0   -15.387291  -11.149669  -7.895997   -5.476146   -3.242588   -4.83323      -7.951524      -3.329664      -2.216546   -1.184938  0.107205   1.532677   2.194124   -8.273955   -8.728768   -6.205388   -3.913878   -2.530786   -2.033361   -15.980478  -9.453618   -6.60815    -4.302813   -2.955855   -2.146283   -16.549461  -9.918483   -6.685376   -4.370973   -2.699201  
  3500.0   0.5    6.0   -15.068651  -11.160558  -7.993224   -5.535623   -3.260242   -4.855713     -8.057056      -3.343855      -2.225321   -1.189256  0.106558   1.558426   2.201027   -8.276134   -8.752462   -6.302796   -3.935552   -2.532476   -2.033045   -15.657441  -9.502178   -6.722993   -4.333254   -2.96773    -2.1426     -16.230034  -9.954447   -6.800803   -4.401835   -2.704553  
  3500.0   1.0    6.0   -14.76142   -11.183848  -8.094727   -5.59347    -3.279584   -4.877967     -8.164643      -3.357878      -2.234252   -1.189863  0.109871   1.58044    2.204706   -8.276178   -8.781962   -6.398077   -3.959131   -2.533592   -2.03027    -15.347058  -9.562976   -6.835767   -4.364037   -2.98016    -2.13733    -15.919658  -10.002621  -6.915511   -4.432896   -2.709652  
  3500.0   1.5    6.0   -14.469767  -11.209146  -8.189477   -5.644607   -3.298059   -4.897578     -8.263287      -3.369985      -2.242132   -1.187353  0.116714   1.598462   2.20491    -8.273856   -8.811418   -6.4834     -3.981716   -2.533436   -2.025171   -15.054375  -9.625478   -6.936733   -4.392114   -2.991494   -2.130484   -15.622764  -10.053047  -7.018923   -4.461097   -2.713472  
  3500.0   2.0    6.0   -14.199071  -11.224235  -8.264657   -5.682285   -3.310685   -4.910129     -8.340503      -3.376411      -2.245991   -1.181102  0.127086   1.611545   2.200325   -8.267328   -8.833034   -6.549318   -3.997816   -2.529446   -2.016424   -14.785311  -9.676317   -7.014839   -4.412037   -2.997793   -2.120489   -15.345382  -10.093273  -7.099104   -4.481017   -2.713009  
  3500.0   2.5    6.0   -13.955035  -11.216508  -8.30693    -5.698634   -3.31051    -4.90958      -8.383687      -3.371738      -2.241378   -1.169446  0.141268   1.618005   2.188617   -8.253485   -8.838172   -6.586308   -4.000075   -2.517569   -2.00154    -14.545533  -9.701086   -7.059485   -4.416719   -2.993356   -2.10446    -15.09399   -10.10999   -7.14464    -4.485637   -2.703713  
  3500.0   3.0    6.0   -13.741148  -11.172031  -8.30037    -5.683342   -3.288227   -4.887712     -8.377805      -3.348497      -2.222038   -1.149361  0.159734   1.612741   2.16517    -8.227657   -8.816073   -6.582106   -3.978515   -2.491935   -1.97665    -14.33768   -9.682429   -7.057247   -4.396445   -2.970255   -2.078007   -14.87258   -10.087167  -7.141244   -4.465331   -2.679122  
  3500.0   3.5    6.0   -13.554931  -11.067444  -8.211652   -5.61601    -3.229406   -4.831024     -8.289738      -3.29509       -2.178167   -1.117224  0.177918   1.580825   2.120751   -8.183714   -8.749511   -6.508928   -3.917583   -2.444543   -1.937178   -14.156455  -9.591773   -6.976641   -4.335402   -2.91674    -2.035853   -14.676426  -9.99827    -7.056274   -4.404358   -2.630116  
  3500.0   4.0    6.0   -13.383854  -10.875908  -7.997655   -5.473896   -3.126163   -4.730872     -8.075046      -3.206293      -2.105327   -1.076736  0.182043   1.496273   2.045961   -8.123476   -8.622003   -6.326516   -3.807005   -2.375646   -1.886975   -13.985254  -9.397158   -6.770815   -4.221318   -2.82817    -1.981733   -14.488777  -9.811822   -6.842428   -4.290298   -2.555303  
  3500.0   4.5    6.0   -13.266927  -10.68952   -7.770157   -5.328552   -3.034199   -4.639394     -7.843904      -3.128903      -2.04306    -1.050937  0.174223   1.40147    1.970115   -8.078725   -8.499221   -6.128402   -3.706267   -2.321889   -1.85306    -13.866055  -9.203068   -6.544162   -4.114705   -2.752549   -1.944455   -14.355742  -9.62695    -6.607936   -4.183451   -2.494692  
  3500.0   5.0    6.0   -13.257833  -10.581582  -7.616385   -5.229986   -2.980149   -4.58407      -7.683347      -3.084809      -2.009048   -1.046289  0.164469   1.346894   1.922548   -8.060112   -8.427951   -5.990637   -3.645403   -2.296023   -1.842698   -13.853574  -9.087266   -6.382951   -4.048813   -2.710736   -1.931345   -14.335794  -9.521387   -6.440415   -4.117393   -2.463795  
  3750.0   -1.0   6.0   -15.628647  -10.466452  -7.10395    -4.961672   -3.049221   -4.584891     -7.171684      -3.150874      -2.125611   -1.127197  0.083699   1.307669   1.964134   -8.198238   -8.301104   -5.470898   -3.686915   -2.452184   -1.982315   -16.259628  -8.756945   -5.793968   -4.001168   -2.817665   -2.106722   -16.786955  -9.208687   -5.88174    -4.059661   -2.600483  
  3750.0   -0.5   6.0   -15.275038  -10.398003  -7.104122   -4.979635   -3.058414   -4.598218     -7.179037      -3.164113      -2.137372   -1.155054  0.065102   1.34134    1.982633   -8.216909   -8.282951   -5.493726   -3.695886   -2.464683   -2.002301   -15.894495  -8.722562   -5.816007   -4.016859   -2.830562   -2.121504   -16.427481  -9.168391   -5.900134   -4.075323   -2.613295  
  3750.0   0.0    6.0   -14.9343    -10.349647  -7.116197   -4.998873   -3.063279   -4.608156     -7.195349      -3.172443      -2.144174   -1.175251  0.050831   1.369205   1.994713   -8.228104   -8.273784   -5.521552   -3.700888   -2.470649   -2.014623   -15.543459  -8.706166   -5.84503    -4.028801   -2.837892   -2.128763   -16.081671  -9.148112   -5.925825   -4.087491   -2.619977  
  3750.0   0.5    6.0   -14.614993  -10.31933   -7.14027    -5.021291   -3.065639   -4.616473     -7.221812      -3.177653      -2.14731    -1.18868   0.040953   1.393138   2.002951   -8.233346   -8.273399   -5.556533   -3.704006   -2.471827   -2.020823   -15.215453  -8.706033   -5.882976   -4.039106   -2.841324   -2.130227   -15.757688  -9.14512    -5.960608   -4.098296   -2.622199  
  3750.0   1.0    6.0   -14.322102  -10.303792  -7.175633   -5.047633   -3.06678    -4.624218     -7.258611      -3.180955      -2.147809   -1.196297  0.035326   1.413944   2.008663   -8.233848   -8.280552   -5.599261   -3.706554   -2.469483   -2.022114   -14.915952  -8.719501   -5.930358   -4.048989   -2.842092   -2.127221   -15.460481  -9.155805   -6.005003   -4.108912   -2.621202  
  3750.0   1.5    6.0   -14.058565  -10.299581  -7.220328   -5.077271   -3.067442   -4.631736     -7.304369      -3.183022      -2.146459   -1.199008  0.033759   1.431949   2.012579   -8.230654   -8.293528   -5.648522   -3.709184   -2.464612   -2.019514   -14.648675  -8.743502   -5.985819   -4.058869   -2.841098   -2.120849   -15.193065  -9.176542   -6.057749   -4.119666   -2.617935  
  3750.0   2.0    6.0   -13.826107  -10.30322   -7.271133   -5.108512   -3.067859   -4.638804     -7.356175      -3.184076      -2.143788   -1.197722  0.035888   1.447067   2.014847   -8.224631   -8.310194   -5.701663   -3.711973   -2.457928   -2.013853   -14.4158    -8.774491   -6.046318   -4.068553   -2.83889    -2.111994   -14.956761  -9.203706   -6.115891   -4.130264   -2.613044  
  3750.0   2.5    6.0   -13.62573   -10.311262  -7.323681   -5.138644   -3.067326   -4.644366     -7.409676      -3.183531      -2.139667   -1.192928  0.041525   1.458914   2.015066   -8.216006   -8.327959   -5.754746   -3.713969   -2.449393   -2.005362   -14.218466  -8.808545   -6.107287   -4.076824   -2.835165   -2.100859   -14.752223  -9.233695   -6.174834   -4.139411   -2.606396  
  3750.0   3.0    6.0   -13.457141  -10.319463  -7.371818   -5.163683   -3.063946   -4.646309     -7.458523      -3.179786      -2.133069   -1.184593  0.050635   1.466555   2.011897   -8.204295   -8.343323   -5.80251    -3.713094   -2.438155   -1.993668   -14.055715  -8.840647   -6.162515   -4.081403   -2.82861    -2.086982   -14.578866  -9.262182   -6.228141   -4.144788   -2.59698   
  3750.0   3.5    6.0   -13.316909  -10.318991  -7.402587   -5.174422   -3.051886   -4.638571     -7.489308      -3.167629      -2.119919   -1.170541  0.063536   1.464129   2.000002   -8.186216   -8.34843    -5.833164   -3.703072   -2.420301   -1.975935   -13.92254   -8.860292   -6.198644   -4.075622   -2.814346   -2.067273   -14.432846  -9.279849   -6.262037   -4.139687   -2.58057   
  3750.0   4.0    6.0   -13.187495  -10.282569  -7.375243   -5.143075   -3.016757   -4.605217     -7.460205      -3.134203      -2.090371   -1.147052  0.073347   1.430654   1.964184   -8.155115   -8.321026   -5.807405   -3.667806   -2.387694   -1.947327   -13.796849  -8.835141   -6.172203   -4.04157    -2.780592   -2.036522   -14.292149  -9.255622   -6.233086   -4.105902   -2.547848  
  3750.0   4.5    6.0   -13.046461  -10.190532  -7.266832   -5.057326   -2.958307   -4.543936     -7.348458      -3.079774      -2.045801   -1.119462  0.070112   1.349607   1.897023   -8.115412   -8.249697   -5.702065   -3.605353   -2.344277   -1.913571   -13.654241  -8.743858   -6.057962   -3.975254   -2.728806   -2.000567   -14.132985  -9.166499   -6.117156   -4.039009   -2.50189   
  3750.0   5.0    6.0   -12.940704  -10.104234  -7.16354    -4.978338   -2.910823   -4.492336     -7.242117      -3.035827      -2.011013   -1.101396  0.063506   1.270552   1.834246   -8.086801   -8.185166   -5.601301   -3.553424   -2.312227   -1.890743   -13.546427  -8.65741    -5.947873   -3.918517   -2.68817    -1.976069   -14.011861  -9.082084   -6.005692   -3.981519   -2.467136  
  4000.0   -1.0   6.0   -14.911477  -9.972025   -6.747839   -4.745693   -2.946614   -4.459017     -6.85263       -3.056757      -2.081381   -1.110047  0.039148   1.163229   1.775525   -8.157034   -7.986104   -5.201921   -3.570737   -2.403609   -1.954236   -15.575122  -8.323203   -5.503997   -3.857315   -2.745598   -2.077597   -16.016968  -8.737171   -5.588405   -3.911428   -2.544557  
  4000.0   -0.5   6.0   -14.615437  -9.900904   -6.738417   -4.757661   -2.957801   -4.471938     -6.850246      -3.071279      -2.094719   -1.136878  0.022271   1.193817   1.794248   -8.177257   -7.961896   -5.213254   -3.581316   -2.419088   -1.976229   -15.263723  -8.283845   -5.513407   -3.872925   -2.759837   -2.095875   -15.719225  -8.689787   -5.595564   -3.926695   -2.559464  
  4000.0   0.0    6.0   -14.310762  -9.844767   -6.735207   -4.767003   -2.964333   -4.480556     -6.85085       -3.080682      -2.103923   -1.159149  0.007246   1.218731   1.806416   -8.191645   -7.945632   -5.223272   -3.586961   -2.428999   -1.992375   -14.944967  -8.257666   -5.523143   -3.883261   -2.769505   -2.107894   -15.410822  -8.658685   -5.603533   -3.936714   -2.569328  
  4000.0   0.5    6.0   -14.020219  -9.804744   -6.738882   -4.775479   -2.967769   -4.48653      -6.855554      -3.086601      -2.110097   -1.177256  -0.005577  1.239974   1.814892   -8.201308   -7.938579   -5.233806   -3.58936    -2.434782   -2.003808   -14.642373  -8.245455   -5.534608   -3.890143   -2.775782   -2.115066   -15.116129  -8.644499   -5.613538   -3.943377   -2.575416  
  4000.0   1.0    6.0   -13.754775  -9.776416   -6.747678   -4.783869   -2.968993   -4.490689     -6.86361       -3.089962      -2.11375    -1.191516  -0.016241  1.258224   1.820962   -8.207032   -7.938459   -5.245739   -3.58973    -2.437361   -2.011426   -14.367512  -8.243678   -5.548104   -3.894859   -2.779385   -2.11844    -14.847703  -8.642782   -5.625665   -3.948026   -2.578547  
  4000.0   1.5    6.0   -13.521902  -9.758066   -6.761537   -4.793399   -2.96884    -4.493956     -6.875568      -3.091656      -2.115372   -1.202161  -0.024489  1.273829   1.825409   -8.209447   -7.944414   -5.260597   -3.589099   -2.43741    -2.015847   -14.127855  -8.250967   -5.564822   -3.898546   -2.780905   -2.118755   -14.613416  -8.651394   -5.640931   -3.951863   -2.579344  
  4000.0   2.0    6.0   -13.325077  -9.7476     -6.779857   -4.804556   -2.967593   -4.496651     -6.891356      -3.09202       -2.115069   -1.209151  -0.029899  1.287074   1.828784   -8.208902   -7.954983   -5.279165   -3.587958   -2.435216   -2.017317   -13.927469  -8.265375   -5.585331   -3.901733   -2.780549   -2.116383   -14.416672  -8.667708   -5.659747   -3.955443   -2.578051  
  4000.0   2.5    6.0   -13.165457  -9.743987   -6.802342   -4.817516   -2.96536    -4.49891      -6.911024      -3.091237      -2.112947   -1.212553  -0.032198  1.298121   1.83136    -8.205745   -7.969082   -5.301772   -3.586455   -2.430974   -2.016008   -13.767618  -8.285524   -5.609973   -3.904577   -2.778426   -2.111603   -14.257928  -8.689903   -5.682352   -3.958906   -2.574822  
  4000.0   3.0    6.0   -13.040779  -9.746293   -6.828248   -4.831751   -2.961887   -4.500434     -6.934035      -3.089134      -2.108942   -1.212452  -0.031265  1.306961   1.833114   -8.200174   -7.985614   -5.327826   -3.584267   -2.424692   -2.011953   -13.645834  -8.310073   -5.63826    -3.906714   -2.774434   -2.104514   -14.134034  -8.716514   -5.708194   -3.961841   -2.569609  
  4000.0   3.5    6.0   -12.94661   -9.753181   -6.855588   -4.845519   -2.956166   -4.500082     -6.958444      -3.08479       -2.102443   -1.208612  -0.026884  1.313204   1.833333   -8.191793   -8.002976   -5.355303   -3.580232   -2.415775   -2.004707   -13.556767  -8.337133   -5.668143   -3.906915   -2.767829   -2.094655   -14.039829  -8.745913   -5.735147   -3.962959   -2.561756  
  4000.0   4.0    6.0   -12.875186  -9.761917   -6.878148   -4.852624   -2.943859   -4.493194     -6.977674      -3.074013      -2.090079   -1.198884  -0.019262  1.310067   1.826282   -8.177562   -8.016775   -5.376897   -3.569653   -2.400821   -1.991528   -13.490596  -8.361895   -5.692139   -3.900215   -2.754767   -2.07908    -13.966065  -8.774008   -5.755834   -3.9572     -2.547724  
  4000.0   4.5    6.0   -12.791722  -9.754962   -6.870169   -4.832149   -2.915236   -4.467362     -6.965987      -3.046773      -2.064447   -1.179424  -0.015965  1.274707   1.794251   -8.151343   -8.008631   -5.362834   -3.541121   -2.373151   -1.967619   -13.407837  -8.360725   -5.679892   -3.873382   -2.726527   -2.052932   -13.87216   -8.77571    -5.742005   -3.930733   -2.520154  
  4000.0   5.0    6.0   -12.679986  -9.723183   -6.829161   -4.786721   -2.876789   -4.42805      -6.922044      -3.00937       -2.03183    -1.156564  -0.02052   1.205184   1.738442   -8.119946   -7.976164   -5.312999   -3.500719   -2.339942   -1.940032   -13.293453  -8.327265   -5.63083    -3.831812   -2.690072   -2.023435   -13.744355  -8.742913   -5.693474   -3.888763   -2.486098  
  4250.0   -1.0   6.0   -13.782819  -9.53034    -6.492839   -4.612835   -2.885791   -4.384309     -6.631161      -3.00745       -2.069812   -1.140759  -0.033925  1.057968   1.619282   -8.154814   -7.71515    -5.041119   -3.499408   -2.389658   -1.965364   -14.451576  -7.971077   -5.326427   -3.773878   -2.713715   -2.081353   -14.815743  -8.349335   -5.403279   -3.824852   -2.524905  
  4250.0   -0.5   6.0   -13.782819  -9.53034    -6.492839   -4.612835   -2.885791   -4.384309     -6.631161      -3.00745       -2.069812   -1.140759  -0.033925  1.057968   1.619282   -8.154814   -7.71515    -5.041119   -3.499408   -2.389658   -1.965364   -14.451576  -7.971077   -5.326427   -3.773878   -2.713715   -2.081353   -14.815743  -8.349335   -5.403279   -3.824852   -2.524905  
  4250.0   0.0    6.0   -13.554974  -9.475979   -6.487174   -4.622492   -2.893958   -4.393835     -6.630384      -3.018113      -2.07901    -1.159708  -0.046122  1.078251   1.630628   -8.16864    -7.695314   -5.05033    -3.507375   -2.400741   -1.981527   -14.209985  -7.942588   -5.33443    -3.786128   -2.723299   -2.094946   -14.591035  -8.313649   -5.409988   -3.836866   -2.535244  
  4250.0   0.5    6.0   -13.323686  -9.434521   -6.486763   -4.630366   -2.899025   -4.40052      -6.632383      -3.025269      -2.085704   -1.175746  -0.057073  1.095311   1.638195   -8.178261   -7.683373   -5.058586   -3.511757   -2.408053   -1.993513   -13.966192  -7.925056   -5.34288    -3.794378   -2.730152   -2.103912   -14.361078  -8.291395   -5.417517   -3.844865   -2.542323  
  4250.0   1.0    6.0   -13.103126  -9.403399   -6.490391   -4.63684    -2.901879   -4.405139     -6.636415      -3.029872      -2.090549   -1.189538  -0.067024  1.110173   1.643632   -8.184662   -7.678236   -5.066014   -3.513592   -2.412636   -2.002426   -13.735217  -7.916639   -5.351452   -3.79968    -2.734986   -2.109507   -14.14106   -8.280637   -5.425426   -3.849921   -2.547027  
