# Teff   logg   Av   Bessell_U   Bessell_B   Bessell_V   Bessell_R   Bessell_I   Gaia_G_EDR3   Gaia_BP_EDR3   Gaia_RP_EDR3   VISTA_Z     VISTA_Y    VISTA_J    VISTA_H    VISTA_Ks   DECam_u     DECam_g     DECam_r     DECam_i     DECam_z     DECam_Y     LSST_u      LSST_g      LSST_r      LSST_i      LSST_z      LSST_y     
  12000.0  0.5      0.2    -0.30903    -0.834024   -0.861411   -0.837297   -0.822349   -0.848414     -0.836241      -0.845444      -0.80665    -0.904105  -0.904462  -0.906703  -0.925491  -0.839087   -0.773685   -1.018316   -1.233512   -1.363532   -1.45532    -1.030867   -0.772293   -0.983989   -1.194398   -1.325846   -1.432894  
  12000.0  1.0      0.2    -0.30903    -0.834024   -0.861411   -0.837297   -0.822349   -0.848414     -0.836241      -0.845444      -0.80665    -0.904105  -0.904462  -0.906703  -0.925491  -0.839087   -0.773685   -1.018316   -1.233512   -1.363532   -1.45532    -1.030867   -0.772293   -0.983989   -1.194398   -1.325846   -1.432894  
  12000.0  1.5      0.2    -0.30903    -0.834024   -0.861411   -0.837297   -0.822349   -0.848414     -0.836241      -0.845444      -0.80665    -0.904105  -0.904462  -0.906703  -0.925491  -0.839087   -0.773685   -1.018316   -1.233512   -1.363532   -1.45532    -1.030867   -0.772293   -0.983989   -1.194398   -1.325846   -1.432894  
  12000.0  2.0      0.2    -0.30903    -0.834024   -0.861411   -0.837297   -0.822349   -0.848414     -0.836241      -0.845444      -0.80665    -0.904105  -0.904462  -0.906703  -0.925491  -0.839087   -0.773685   -1.018316   -1.233512   -1.363532   -1.45532    -1.030867   -0.772293   -0.983989   -1.194398   -1.325846   -1.432894  
  12000.0  2.5      0.2    -0.348885   -0.796677   -0.843215   -0.831753   -0.827545   -0.833614     -0.815667      -0.846629      -0.809346   -0.896682  -0.904361  -0.911854  -0.931811  -0.836406   -0.743003   -1.012792   -1.238234   -1.360355   -1.448126   -1.057386   -0.741356   -0.976168   -1.197378   -1.328828   -1.425158  
  12000.0  3.0      0.2    -0.392076   -0.787293   -0.838558   -0.834337   -0.836822   -0.832771     -0.812622      -0.853821      -0.82102    -0.898072  -0.909072  -0.920318  -0.939424  -0.862319   -0.73385    -1.015502   -1.246145   -1.368642   -1.450723   -1.09511    -0.732043   -0.977634   -1.204188   -1.340494   -1.427669  
  12000.0  3.5      0.2    -0.437693   -0.791565   -0.839032   -0.839751   -0.846953   -0.837907     -0.817403      -0.863077      -0.836488   -0.903155  -0.915481  -0.929754  -0.947155  -0.904967   -0.734293   -1.021114   -1.254346   -1.382246   -1.457746   -1.139749   -0.732376   -0.982462   -1.211811   -1.355741   -1.434917  
  12000.0  4.0      0.2    -0.48343    -0.803742   -0.84114    -0.845551   -0.855917   -0.845507     -0.825856      -0.872319      -0.853001   -0.909612  -0.921828  -0.938522  -0.953889  -0.959322   -0.739553   -1.027254   -1.261184   -1.398196   -1.466898   -1.188138   -0.737552   -0.988077   -1.21854    -1.371844   -1.444618  
  12000.0  4.5      0.2    -0.527008   -0.82132    -0.842909   -0.850194   -0.862179   -0.853646     -0.835842      -0.880126      -0.868586   -0.916151  -0.926981  -0.945391  -0.958919  -1.023003   -0.747206   -1.032357   -1.265438   -1.414434   -1.476884   -1.237818   -0.745139   -0.992829   -1.223028   -1.386702   -1.455582  
  12000.0  5.0      0.2    -0.565164   -0.843292   -0.842839   -0.85234    -0.864206   -0.860956     -0.846007      -0.885111      -0.880959   -0.921832  -0.930004  -0.949207  -0.961664  -1.093894   -0.755965   -1.035123   -1.266051   -1.428943   -1.48681    -1.28572    -0.753855   -0.995377   -1.224014   -1.398038   -1.467051  
  13000.0  -1.0     0.2    -0.386073   -1.004722   -1.044603   -1.028618   -1.025036   -1.030929     -1.007496      -1.046644      -1.01065    -1.130422  -1.13568   -1.145587  -1.169683  -0.974419   -0.949916   -1.20921    -1.433845   -1.58384    -1.679847   -1.125887   -0.948526   -1.173397   -1.393128   -1.539408   -1.657302  
  13000.0  -0.5     0.2    -0.386073   -1.004722   -1.044603   -1.028618   -1.025036   -1.030929     -1.007496      -1.046644      -1.01065    -1.130422  -1.13568   -1.145587  -1.169683  -0.974419   -0.949916   -1.20921    -1.433845   -1.58384    -1.679847   -1.125887   -0.948526   -1.173397   -1.393128   -1.539408   -1.657302  
  13000.0  0.0      0.2    -0.386073   -1.004722   -1.044603   -1.028618   -1.025036   -1.030929     -1.007496      -1.046644      -1.01065    -1.130422  -1.13568   -1.145587  -1.169683  -0.974419   -0.949916   -1.20921    -1.433845   -1.58384    -1.679847   -1.125887   -0.948526   -1.173397   -1.393128   -1.539408   -1.657302  
  13000.0  0.5      0.2    -0.386073   -1.004722   -1.044603   -1.028618   -1.025036   -1.030929     -1.007496      -1.046644      -1.01065    -1.130422  -1.13568   -1.145587  -1.169683  -0.974419   -0.949916   -1.20921    -1.433845   -1.58384    -1.679847   -1.125887   -0.948526   -1.173397   -1.393128   -1.539408   -1.657302  
  13000.0  1.0      0.2    -0.386073   -1.004722   -1.044603   -1.028618   -1.025036   -1.030929     -1.007496      -1.046644      -1.01065    -1.130422  -1.13568   -1.145587  -1.169683  -0.974419   -0.949916   -1.20921    -1.433845   -1.58384    -1.679847   -1.125887   -0.948526   -1.173397   -1.393128   -1.539408   -1.657302  
  13000.0  1.5      0.2    -0.386073   -1.004722   -1.044603   -1.028618   -1.025036   -1.030929     -1.007496      -1.046644      -1.01065    -1.130422  -1.13568   -1.145587  -1.169683  -0.974419   -0.949916   -1.20921    -1.433845   -1.58384    -1.679847   -1.125887   -0.948526   -1.173397   -1.393128   -1.539408   -1.657302  
  13000.0  2.0      0.2    -0.386073   -1.004722   -1.044603   -1.028618   -1.025036   -1.030929     -1.007496      -1.046644      -1.01065    -1.130422  -1.13568   -1.145587  -1.169683  -0.974419   -0.949916   -1.20921    -1.433845   -1.58384    -1.679847   -1.125887   -0.948526   -1.173397   -1.393128   -1.539408   -1.657302  
  13000.0  2.5      0.2    -0.425073   -0.969116   -1.031637   -1.029175   -1.036729   -1.02097      -0.991167      -1.054498      -1.021122   -1.13188   -1.144576  -1.160046  -1.185626  -0.971312   -0.922571   -1.209767   -1.44496    -1.588401   -1.681229   -1.152371   -0.920888   -1.171499   -1.402647   -1.549287   -1.658113  
  13000.0  3.0      0.2    -0.464302   -0.959343   -1.027227   -1.031178   -1.044522   -1.019658     -0.98801       -1.060527      -1.031063   -1.132701  -1.148312  -1.167133  -1.19206   -0.993893   -0.913506   -1.211904   -1.451581   -1.595216   -1.68313    -1.186516   -0.911651   -1.172503   -1.408393   -1.558989   -1.659942  
  13000.0  3.5      0.2    -0.503657   -0.96256    -1.027419   -1.035443   -1.052784   -1.023765     -0.99198       -1.068085      -1.043975   -1.136703  -1.153481  -1.175039  -1.198691  -1.030966   -0.913491   -1.216349   -1.458201   -1.606556   -1.688858   -1.225163   -0.911516   -1.176272   -1.414555   -1.571613   -1.665891  
  13000.0  4.0      0.2    -0.543826   -0.973193   -1.029461   -1.040683   -1.060948   -1.030636     -0.999673      -1.076402      -1.058386   -1.142591  -1.159519  -1.183402  -1.205591  -1.078239   -0.918066   -1.221824   -1.464547   -1.620503   -1.697062   -1.267405   -0.916001   -1.181257   -1.420775   -1.585697   -1.674568  
  13000.0  4.5      0.2    -0.584018   -0.988834   -1.031858   -1.045988   -1.068234   -1.038824     -1.00936       -1.084735      -1.073084   -1.149544  -1.16579   -1.191491  -1.212357  -1.13394    -0.925237   -1.227513   -1.470182   -1.635775   -1.70701    -1.312206   -0.923102   -1.186539   -1.426503   -1.600048   -1.685301  
  13000.0  5.0      0.2    -0.621775   -1.008382   -1.033371   -1.050232   -1.073298   -1.047114     -1.019813      -1.091896      -1.086287   -1.156658  -1.171294  -1.198058  -1.218086  -1.196265   -0.933796   -1.232318   -1.474055   -1.650705   -1.717834   -1.35716    -0.931611   -1.190995   -1.430566   -1.612769   -1.697337  
  14000.0  -1.0     0.2    -0.463117   -1.17542    -1.227795   -1.219938   -1.227724   -1.213445     -1.178752      -1.247843      -1.21465    -1.35674   -1.366899  -1.384471  -1.413874  -1.109751   -1.126148   -1.400104   -1.634178   -1.804148   -1.904374   -1.220907   -1.124759   -1.362804   -1.591858   -1.752971   -1.88171   
  14000.0  -0.5     0.2    -0.463117   -1.17542    -1.227795   -1.219938   -1.227724   -1.213445     -1.178752      -1.247843      -1.21465    -1.35674   -1.366899  -1.384471  -1.413874  -1.109751   -1.126148   -1.400104   -1.634178   -1.804148   -1.904374   -1.220907   -1.124759   -1.362804   -1.591858   -1.752971   -1.88171   
  14000.0  0.0      0.2    -0.463117   -1.17542    -1.227795   -1.219938   -1.227724   -1.213445     -1.178752      -1.247843      -1.21465    -1.35674   -1.366899  -1.384471  -1.413874  -1.109751   -1.126148   -1.400104   -1.634178   -1.804148   -1.904374   -1.220907   -1.124759   -1.362804   -1.591858   -1.752971   -1.88171   
  14000.0  0.5      0.2    -0.463117   -1.17542    -1.227795   -1.219938   -1.227724   -1.213445     -1.178752      -1.247843      -1.21465    -1.35674   -1.366899  -1.384471  -1.413874  -1.109751   -1.126148   -1.400104   -1.634178   -1.804148   -1.904374   -1.220907   -1.124759   -1.362804   -1.591858   -1.752971   -1.88171   
  14000.0  1.0      0.2    -0.463117   -1.17542    -1.227795   -1.219938   -1.227724   -1.213445     -1.178752      -1.247843      -1.21465    -1.35674   -1.366899  -1.384471  -1.413874  -1.109751   -1.126148   -1.400104   -1.634178   -1.804148   -1.904374   -1.220907   -1.124759   -1.362804   -1.591858   -1.752971   -1.88171   
  14000.0  1.5      0.2    -0.463117   -1.17542    -1.227795   -1.219938   -1.227724   -1.213445     -1.178752      -1.247843      -1.21465    -1.35674   -1.366899  -1.384471  -1.413874  -1.109751   -1.126148   -1.400104   -1.634178   -1.804148   -1.904374   -1.220907   -1.124759   -1.362804   -1.591858   -1.752971   -1.88171   
  14000.0  2.0      0.2    -0.463117   -1.17542    -1.227795   -1.219938   -1.227724   -1.213445     -1.178752      -1.247843      -1.21465    -1.35674   -1.366899  -1.384471  -1.413874  -1.109751   -1.126148   -1.400104   -1.634178   -1.804148   -1.904374   -1.220907   -1.124759   -1.362804   -1.591858   -1.752971   -1.88171   
  14000.0  2.5      0.2    -0.510997   -1.133382   -1.210415   -1.216677   -1.235408   -1.198922     -1.158342      -1.25154       -1.219061   -1.351851  -1.36964   -1.392271  -1.4231    -1.103915   -1.093243   -1.396909   -1.641646   -1.802237   -1.899393   -1.25295    -1.091537   -1.357044   -1.59789    -1.757192   -1.876113  
  14000.0  3.0      0.2    -0.552143   -1.125358   -1.208407   -1.220707   -1.244505   -1.199603     -1.157497      -1.259101      -1.229972   -1.354155  -1.374607  -1.400204  -1.430395  -1.127044   -1.086313   -1.401076   -1.649741   -1.810008   -1.902673   -1.288725   -1.084422   -1.360144   -1.6053     -1.767662   -1.879342  
  14000.0  3.5      0.2    -0.589175   -1.129379   -1.20977    -1.225451   -1.252427   -1.20434      -1.162376      -1.266542      -1.242049   -1.358281  -1.379588  -1.407513  -1.436529  -1.162053   -1.087443   -1.40601    -1.656262   -1.820674   -1.908372   -1.325177   -1.085424   -1.364505   -1.611519   -1.77936    -1.885259  
  14000.0  4.0      0.2    -0.624174   -1.139363   -1.211857   -1.230022   -1.259285   -1.210618     -1.169607      -1.273658      -1.254419   -1.363357  -1.384635  -1.414553  -1.442369  -1.204533   -1.091943   -1.410828   -1.66158    -1.832792   -1.91556    -1.362377   -1.089829   -1.368928   -1.616793   -1.791413   -1.892885  
  14000.0  4.5      0.2    -0.658418   -1.153487   -1.213992   -1.234472   -1.265371   -1.217853     -1.178313      -1.280704      -1.266853   -1.36936   -1.390016  -1.421578  -1.448401  -1.25344    -1.098428   -1.415612   -1.666266   -1.84593    -1.92424    -1.400859   -1.096239   -1.37337    -1.621564   -1.803607   -1.90226   
  14000.0  5.0      0.2    -0.691628   -1.170983   -1.215575   -1.238538   -1.270396   -1.225549     -1.187914      -1.287457      -1.27863    -1.376116  -1.395567  -1.428245  -1.454541  -1.307926   -1.106081   -1.420059   -1.670199   -1.859327   -1.934224   -1.440047   -1.103836   -1.377471   -1.625604   -1.815094   -1.913278  
  15000.0  -1.0     0.2    -0.59706    -1.287523   -1.377561   -1.391969   -1.421262   -1.365282     -1.314829      -1.435631      -1.402006   -1.556102  -1.57886   -1.607985  -1.643765  -1.22973    -1.253086   -1.571874   -1.825764   -2.000982   -2.102008   -1.351229   -1.251368   -1.530494   -1.780597   -1.950986   -2.078589  
  15000.0  -0.5     0.2    -0.59706    -1.287523   -1.377561   -1.391969   -1.421262   -1.365282     -1.314829      -1.435631      -1.402006   -1.556102  -1.57886   -1.607985  -1.643765  -1.22973    -1.253086   -1.571874   -1.825764   -2.000982   -2.102008   -1.351229   -1.251368   -1.530494   -1.780597   -1.950986   -2.078589  
  15000.0  0.0      0.2    -0.59706    -1.287523   -1.377561   -1.391969   -1.421262   -1.365282     -1.314829      -1.435631      -1.402006   -1.556102  -1.57886   -1.607985  -1.643765  -1.22973    -1.253086   -1.571874   -1.825764   -2.000982   -2.102008   -1.351229   -1.251368   -1.530494   -1.780597   -1.950986   -2.078589  
  15000.0  0.5      0.2    -0.59706    -1.287523   -1.377561   -1.391969   -1.421262   -1.365282     -1.314829      -1.435631      -1.402006   -1.556102  -1.57886   -1.607985  -1.643765  -1.22973    -1.253086   -1.571874   -1.825764   -2.000982   -2.102008   -1.351229   -1.251368   -1.530494   -1.780597   -1.950986   -2.078589  
  15000.0  1.0      0.2    -0.59706    -1.287523   -1.377561   -1.391969   -1.421262   -1.365282     -1.314829      -1.435631      -1.402006   -1.556102  -1.57886   -1.607985  -1.643765  -1.22973    -1.253086   -1.571874   -1.825764   -2.000982   -2.102008   -1.351229   -1.251368   -1.530494   -1.780597   -1.950986   -2.078589  
  15000.0  1.5      0.2    -0.59706    -1.287523   -1.377561   -1.391969   -1.421262   -1.365282     -1.314829      -1.435631      -1.402006   -1.556102  -1.57886   -1.607985  -1.643765  -1.22973    -1.253086   -1.571874   -1.825764   -2.000982   -2.102008   -1.351229   -1.251368   -1.530494   -1.780597   -1.950986   -2.078589  
  15000.0  2.0      0.2    -0.59706    -1.287523   -1.377561   -1.391969   -1.421262   -1.365282     -1.314829      -1.435631      -1.402006   -1.556102  -1.57886   -1.607985  -1.643765  -1.22973    -1.253086   -1.571874   -1.825764   -2.000982   -2.102008   -1.351229   -1.251368   -1.530494   -1.780597   -1.950986   -2.078589  
  15000.0  2.5      0.2    -0.59706    -1.287523   -1.377561   -1.391969   -1.421262   -1.365282     -1.314829      -1.435631      -1.402006   -1.556102  -1.57886   -1.607985  -1.643765  -1.22973    -1.253086   -1.571874   -1.825764   -2.000982   -2.102008   -1.351229   -1.251368   -1.530494   -1.780597   -1.950986   -2.078589  
  15000.0  3.0      0.2    -0.644012   -1.282519   -1.379543   -1.399856   -1.433623   -1.369656     -1.317959      -1.446629      -1.415823   -1.561439  -1.586638  -1.618351  -1.653393  -1.255883   -1.249682   -1.57991    -1.837285   -2.011458   -2.108231   -1.392092   -1.247762   -1.537506   -1.791598   -1.964158   -2.084759  
  15000.0  3.5      0.2    -0.682638   -1.288877   -1.383503   -1.40674    -1.44296    -1.376655     -1.325392      -1.455667      -1.428851   -1.567037  -1.592848  -1.626515  -1.660393  -1.291766   -1.253426   -1.587027   -1.845467   -2.023094   -2.115345   -1.430028   -1.251369   -1.544125   -1.799617   -1.976733   -2.092074  
  15000.0  4.0      0.2    -0.716005   -1.299738   -1.386816   -1.412002   -1.449868   -1.383733     -1.333608      -1.462955      -1.440657   -1.572342  -1.597941  -1.633275  -1.666022  -1.332352   -1.259101   -1.592533   -1.851058   -2.034746   -2.12262    -1.465503   -1.25694    -1.549311   -1.805255   -1.988216   -2.099771  
  15000.0  4.5      0.2    -0.746242   -1.313439   -1.389233   -1.416153   -1.45512    -1.390693     -1.342111      -1.469205      -1.451484   -1.577737  -1.602585  -1.639267  -1.671172  -1.376945   -1.265712   -1.597008   -1.855124   -2.046404   -2.130469   -1.499838   -1.26347    -1.553525   -1.809461   -1.998842   -2.108268  
  15000.0  5.0      0.2    -0.77424    -1.329455   -1.390563   -1.419425   -1.459042   -1.397477     -1.350741      -1.474742      -1.46119    -1.583486  -1.607162  -1.644793  -1.676366  -1.425087   -1.272686   -1.60062    -1.858146   -2.057848   -2.139148   -1.53339    -1.270382   -1.556854   -1.812593   -2.008418   -2.117878  
  16000.0  -1.0     0.2    -0.678777   -1.431283   -1.532499   -1.554407   -1.593716   -1.519521     -1.459993      -1.606255      -1.569992   -1.74509   -1.772753  -1.808046  -1.848713  -1.34729    -1.401756   -1.734055   -1.996708   -2.184864   -2.289486   -1.443808   -1.400043   -1.691235   -1.950154   -2.130571   -2.265931  
  16000.0  -0.5     0.2    -0.678777   -1.431283   -1.532499   -1.554407   -1.593716   -1.519521     -1.459993      -1.606255      -1.569992   -1.74509   -1.772753  -1.808046  -1.848713  -1.34729    -1.401756   -1.734055   -1.996708   -2.184864   -2.289486   -1.443808   -1.400043   -1.691235   -1.950154   -2.130571   -2.265931  
  16000.0  0.0      0.2    -0.678777   -1.431283   -1.532499   -1.554407   -1.593716   -1.519521     -1.459993      -1.606255      -1.569992   -1.74509   -1.772753  -1.808046  -1.848713  -1.34729    -1.401756   -1.734055   -1.996708   -2.184864   -2.289486   -1.443808   -1.400043   -1.691235   -1.950154   -2.130571   -2.265931  
  16000.0  0.5      0.2    -0.678777   -1.431283   -1.532499   -1.554407   -1.593716   -1.519521     -1.459993      -1.606255      -1.569992   -1.74509   -1.772753  -1.808046  -1.848713  -1.34729    -1.401756   -1.734055   -1.996708   -2.184864   -2.289486   -1.443808   -1.400043   -1.691235   -1.950154   -2.130571   -2.265931  
  16000.0  1.0      0.2    -0.678777   -1.431283   -1.532499   -1.554407   -1.593716   -1.519521     -1.459993      -1.606255      -1.569992   -1.74509   -1.772753  -1.808046  -1.848713  -1.34729    -1.401756   -1.734055   -1.996708   -2.184864   -2.289486   -1.443808   -1.400043   -1.691235   -1.950154   -2.130571   -2.265931  
  16000.0  1.5      0.2    -0.678777   -1.431283   -1.532499   -1.554407   -1.593716   -1.519521     -1.459993      -1.606255      -1.569992   -1.74509   -1.772753  -1.808046  -1.848713  -1.34729    -1.401756   -1.734055   -1.996708   -2.184864   -2.289486   -1.443808   -1.400043   -1.691235   -1.950154   -2.130571   -2.265931  
  16000.0  2.0      0.2    -0.678777   -1.431283   -1.532499   -1.554407   -1.593716   -1.519521     -1.459993      -1.606255      -1.569992   -1.74509   -1.772753  -1.808046  -1.848713  -1.34729    -1.401756   -1.734055   -1.996708   -2.184864   -2.289486   -1.443808   -1.400043   -1.691235   -1.950154   -2.130571   -2.265931  
  16000.0  2.5      0.2    -0.678777   -1.431283   -1.532499   -1.554407   -1.593716   -1.519521     -1.459993      -1.606255      -1.569992   -1.74509   -1.772753  -1.808046  -1.848713  -1.34729    -1.401756   -1.734055   -1.996708   -2.184864   -2.289486   -1.443808   -1.400043   -1.691235   -1.950154   -2.130571   -2.265931  
  16000.0  3.0      0.2    -0.734287   -1.429765   -1.539708   -1.567658   -1.611013   -1.528804     -1.468197      -1.62231       -1.588357   -1.754769  -1.784593  -1.821964  -1.861618  -1.377849   -1.402753   -1.747573   -2.013423   -2.19964    -2.300133   -1.492242   -1.400813   -1.703738   -1.966493   -2.148173   -2.276517  
  16000.0  3.5      0.2    -0.777222   -1.439558   -1.54744    -1.577949   -1.623056   -1.539313     -1.479446      -1.634237      -1.603719   -1.762858  -1.793078  -1.832026  -1.870401  -1.416387   -1.410079   -1.758009   -2.024395   -2.213368   -2.309592   -1.533905   -1.407989   -1.713749   -1.97744    -2.16282    -2.286191  
  16000.0  4.0      0.2    -0.811746   -1.452479   -1.553024   -1.585075   -1.63121    -1.548378     -1.489867      -1.642893      -1.616234   -1.769381  -1.799215  -1.839505  -1.876743  -1.457395   -1.41808    -1.765395   -2.031439   -2.225731   -2.317962   -1.570354   -1.41588    -1.720891   -1.984624   -2.174988   -2.29496   
  16000.0  4.5      0.2    -0.840759   -1.466889   -1.556553   -1.589917   -1.636663   -1.55609      -1.499239      -1.649389      -1.626603   -1.775009  -1.803969  -1.845338  -1.881782  -1.500095   -1.425741   -1.770581   -2.035931   -2.237022   -2.32591    -1.603275   -1.423452   -1.72588    -1.989307   -2.185244   -2.303509  
  16000.0  5.0      0.2    -0.867357   -1.479076   -1.55415    -1.588984   -1.635906   -1.558874     -1.504208      -1.650181      -1.630463   -1.775028  -1.802725  -1.844715  -1.880712  -1.39864    -1.309391   -1.667084   -1.953857   -2.174668   -2.263059   -1.478647   -1.307179   -1.618666   -1.903685   -2.120119   -2.240914  
  17000.0  -1.0     0.2    -0.753411   -1.565281   -1.675225   -1.703595   -1.752067   -1.661588     -1.593893      -1.762855      -1.722852   -1.918888  -1.951444  -1.99293   -2.03857   -1.456158   -1.53953    -1.88285    -2.153537   -2.353585   -2.46168    -1.528445   -1.537843   -1.838742   -2.105658   -2.29533    -2.437981  
  17000.0  -0.5     0.2    -0.753411   -1.565281   -1.675225   -1.703595   -1.752067   -1.661588     -1.593893      -1.762855      -1.722852   -1.918888  -1.951444  -1.99293   -2.03857   -1.456158   -1.53953    -1.88285    -2.153537   -2.353585   -2.46168    -1.528445   -1.537843   -1.838742   -2.105658   -2.29533    -2.437981  
  17000.0  0.0      0.2    -0.753411   -1.565281   -1.675225   -1.703595   -1.752067   -1.661588     -1.593893      -1.762855      -1.722852   -1.918888  -1.951444  -1.99293   -2.03857   -1.456158   -1.53953    -1.88285    -2.153537   -2.353585   -2.46168    -1.528445   -1.537843   -1.838742   -2.105658   -2.29533    -2.437981  
  17000.0  0.5      0.2    -0.753411   -1.565281   -1.675225   -1.703595   -1.752067   -1.661588     -1.593893      -1.762855      -1.722852   -1.918888  -1.951444  -1.99293   -2.03857   -1.456158   -1.53953    -1.88285    -2.153537   -2.353585   -2.46168    -1.528445   -1.537843   -1.838742   -2.105658   -2.29533    -2.437981  
  17000.0  1.0      0.2    -0.753411   -1.565281   -1.675225   -1.703595   -1.752067   -1.661588     -1.593893      -1.762855      -1.722852   -1.918888  -1.951444  -1.99293   -2.03857   -1.456158   -1.53953    -1.88285    -2.153537   -2.353585   -2.46168    -1.528445   -1.537843   -1.838742   -2.105658   -2.29533    -2.437981  
  17000.0  1.5      0.2    -0.753411   -1.565281   -1.675225   -1.703595   -1.752067   -1.661588     -1.593893      -1.762855      -1.722852   -1.918888  -1.951444  -1.99293   -2.03857   -1.456158   -1.53953    -1.88285    -2.153537   -2.353585   -2.46168    -1.528445   -1.537843   -1.838742   -2.105658   -2.29533    -2.437981  
  17000.0  2.0      0.2    -0.753411   -1.565281   -1.675225   -1.703595   -1.752067   -1.661588     -1.593893      -1.762855      -1.722852   -1.918888  -1.951444  -1.99293   -2.03857   -1.456158   -1.53953    -1.88285    -2.153537   -2.353585   -2.46168    -1.528445   -1.537843   -1.838742   -2.105658   -2.29533    -2.437981  
  17000.0  2.5      0.2    -0.753411   -1.565281   -1.675225   -1.703595   -1.752067   -1.661588     -1.593893      -1.762855      -1.722852   -1.918888  -1.951444  -1.99293   -2.03857   -1.456158   -1.53953    -1.88285    -2.153537   -2.353585   -2.46168    -1.528445   -1.537843   -1.838742   -2.105658   -2.29533    -2.437981  
  17000.0  3.0      0.2    -0.819861   -1.566845   -1.688533   -1.723792   -1.776447   -1.676724     -1.607769      -1.785943      -1.747701   -1.934605  -1.969039  -2.011862  -2.056079  -1.491493   -1.54502    -1.903491   -2.177595   -2.374583   -2.478538   -1.586317   -1.543073   -1.858257   -2.129428   -2.319475   -2.45479   
  17000.0  3.5      0.2    -0.868933   -1.580669   -1.700966   -1.738496   -1.792261   -1.691656     -1.623712      -1.801811      -1.766545   -1.946061  -1.980595  -2.024525  -2.067242  -1.534178   -1.556914   -1.918511   -2.192678   -2.391657   -2.491474   -1.633765   -1.554803   -1.872929   -2.144605   -2.33755    -2.467944  
  17000.0  4.0      0.2    -0.906689   -1.596608   -1.709747   -1.748433   -1.802612   -1.703691     -1.637361      -1.812797      -1.780844   -1.954591  -1.988552  -2.03349   -2.074972  -1.577406   -1.568198   -1.928834   -2.202257   -2.405819   -2.501915   -1.673333   -1.565964   -1.883081   -2.154406   -2.351554   -2.478762  
  17000.0  4.5      0.2    -0.936469   -1.612566   -1.715083   -1.754754   -1.809079   -1.712968     -1.648441      -1.820365      -1.791659   -1.961126  -1.994134  -2.039932  -2.080592  -1.619928   -1.577648   -1.935514   -2.20796    -2.417618   -2.510675   -1.706764   -1.575316   -1.889613   -2.160356   -2.362347   -2.488097  
  17000.0  5.0      0.2    -0.960474   -1.628697   -1.717737   -1.758542   -1.812771   -1.720271     -1.657675      -1.82562       -1.799737   -1.966571  -1.998288  -2.044638  -2.085057  -1.662261   -1.585694   -1.939627   -2.211033   -2.427536   -2.518646   -1.735742   -1.583282   -1.893561   -2.163606   -2.370483   -2.496868  
  18000.0  -1.0     0.2    -0.819827   -1.690878   -1.80651    -1.839415   -1.895246   -1.791927     -1.717327      -1.904694      -1.860142   -2.076819  -2.114026  -2.161927  -2.21276   -1.557276   -1.66789    -2.018431   -2.2955     -2.506806   -2.618227   -1.604923   -1.666249   -1.973382   -2.246478   -2.444668   -2.594397  
  18000.0  -0.5     0.2    -0.819827   -1.690878   -1.80651    -1.839415   -1.895246   -1.791927     -1.717327      -1.904694      -1.860142   -2.076819  -2.114026  -2.161927  -2.21276   -1.557276   -1.66789    -2.018431   -2.2955     -2.506806   -2.618227   -1.604923   -1.666249   -1.973382   -2.246478   -2.444668   -2.594397  
  18000.0  0.0      0.2    -0.819827   -1.690878   -1.80651    -1.839415   -1.895246   -1.791927     -1.717327      -1.904694      -1.860142   -2.076819  -2.114026  -2.161927  -2.21276   -1.557276   -1.66789    -2.018431   -2.2955     -2.506806   -2.618227   -1.604923   -1.666249   -1.973382   -2.246478   -2.444668   -2.594397  
  18000.0  0.5      0.2    -0.819827   -1.690878   -1.80651    -1.839415   -1.895246   -1.791927     -1.717327      -1.904694      -1.860142   -2.076819  -2.114026  -2.161927  -2.21276   -1.557276   -1.66789    -2.018431   -2.2955     -2.506806   -2.618227   -1.604923   -1.666249   -1.973382   -2.246478   -2.444668   -2.594397  
  18000.0  1.0      0.2    -0.819827   -1.690878   -1.80651    -1.839415   -1.895246   -1.791927     -1.717327      -1.904694      -1.860142   -2.076819  -2.114026  -2.161927  -2.21276   -1.557276   -1.66789    -2.018431   -2.2955     -2.506806   -2.618227   -1.604923   -1.666249   -1.973382   -2.246478   -2.444668   -2.594397  
  18000.0  1.5      0.2    -0.819827   -1.690878   -1.80651    -1.839415   -1.895246   -1.791927     -1.717327      -1.904694      -1.860142   -2.076819  -2.114026  -2.161927  -2.21276   -1.557276   -1.66789    -2.018431   -2.2955     -2.506806   -2.618227   -1.604923   -1.666249   -1.973382   -2.246478   -2.444668   -2.594397  
  18000.0  2.0      0.2    -0.819827   -1.690878   -1.80651    -1.839415   -1.895246   -1.791927     -1.717327      -1.904694      -1.860142   -2.076819  -2.114026  -2.161927  -2.21276   -1.557276   -1.66789    -2.018431   -2.2955     -2.506806   -2.618227   -1.604923   -1.666249   -1.973382   -2.246478   -2.444668   -2.594397  
  18000.0  2.5      0.2    -0.819827   -1.690878   -1.80651    -1.839415   -1.895246   -1.791927     -1.717327      -1.904694      -1.860142   -2.076819  -2.114026  -2.161927  -2.21276   -1.557276   -1.66789    -2.018431   -2.2955     -2.506806   -2.618227   -1.604923   -1.666249   -1.973382   -2.246478   -2.444668   -2.594397  
